r         ur            utheta            w
 0.00599 -1096.5577486675 0.0000000000 0.0000000000 
 0.00600 -1100.4167849846 0.0000000000 0.0000000000 
 0.00601 -1104.2794289082 0.0000000000 0.0000000000 
 0.00602 -1108.1456758970 0.0000000000 0.0000000000 
 0.00604 -1112.0155214205 0.0000000000 0.0000000000 
 0.00605 -1115.8889609585 0.0000000000 0.0000000000 
 0.00606 -1119.7659900010 0.0000000000 0.0000000000 
 0.00607 -1123.6466040485 0.0000000000 0.0000000000 
 0.00608 -1127.5307986115 0.0000000000 0.0000000000 
 0.00610 -1131.4185692106 0.0000000000 0.0000000000 
 0.00611 -1135.3099113762 0.0000000000 0.0000000000 
 0.00612 -1139.2048206488 0.0000000000 0.0000000000 
 0.00613 -1143.1032925786 0.0000000000 0.0000000000 
 0.00614 -1147.0053227254 0.0000000000 0.0000000000 
 0.00616 -1150.9109066588 0.0000000000 0.0000000000 
 0.00617 -1154.8200399578 0.0000000000 0.0000000000 
 0.00618 -1158.7327182109 0.0000000000 0.0000000000 
 0.00619 -1162.6489370159 0.0000000000 0.0000000000 
 0.00620 -1166.5686919800 0.0000000000 0.0000000000 
 0.00622 -1170.4919787196 0.0000000000 0.0000000000 
 0.00623 -1174.4187928601 0.0000000000 0.0000000000 
 0.00624 -1178.3491300362 0.0000000000 0.0000000000 
 0.00625 -1182.2829858913 0.0000000000 0.0000000000 
 0.00626 -1186.2203560779 0.0000000000 0.0000000000 
 0.00628 -1190.1612362574 0.0000000000 0.0000000000 
 0.00629 -1194.1056220999 0.0000000000 0.0000000000 
 0.00630 -1198.0535092840 0.0000000000 0.0000000000 
 0.00631 -1202.0048934974 0.0000000000 0.0000000000 
 0.00632 -1205.9597704358 0.0000000000 0.0000000000 
 0.00634 -1209.9181358039 0.0000000000 0.0000000000 
 0.00635 -1213.8799853146 0.0000000000 0.0000000000 
 0.00636 -1217.8453146892 0.0000000000 0.0000000000 
 0.00637 -1221.8141196574 0.0000000000 0.0000000000 
 0.00638 -1225.7863959569 0.0000000000 0.0000000000 
 0.00640 -1229.7621393339 0.0000000000 0.0000000000 
 0.00641 -1233.7413455425 0.0000000000 0.0000000000 
 0.00642 -1237.7240103451 0.0000000000 0.0000000000 
 0.00643 -1241.7101295118 0.0000000000 0.0000000000 
 0.00644 -1245.6996988209 0.0000000000 0.0000000000 
 0.00646 -1249.6927140585 0.0000000000 0.0000000000 
 0.00647 -1253.6891710187 0.0000000000 0.0000000000 
 0.00648 -1257.6890655031 0.0000000000 0.0000000000 
 0.00649 -1261.6923933212 0.0000000000 0.0000000000 
 0.00650 -1265.6991502902 0.0000000000 0.0000000000 
 0.00652 -1269.7093322349 0.0000000000 0.0000000000 
 0.00653 -1273.7229349876 0.0000000000 0.0000000000 
 0.00654 -1277.7399543884 0.0000000000 0.0000000000 
 0.00655 -1281.7603862844 0.0000000000 0.0000000000 
 0.00656 -1285.7842265306 0.0000000000 0.0000000000 
 0.00658 -1289.8114709891 0.0000000000 0.0000000000 
 0.00659 -1293.8421155295 0.0000000000 0.0000000000 
 0.00660 -1297.8761560285 0.0000000000 0.0000000000 
 0.00661 -1301.9135883701 0.0000000000 0.0000000000 
 0.00662 -1305.9544084456 0.0000000000 0.0000000000 
 0.00664 -1309.9986121534 0.0000000000 0.0000000000 
 0.00665 -1314.0461953990 0.0000000000 0.0000000000 
 0.00666 -1318.0971540948 0.0000000000 0.0000000000 
 0.00667 -1322.1514841605 0.0000000000 0.0000000000 
 0.00668 -1326.2091815225 0.0000000000 0.0000000000 
 0.00670 -1330.2702421144 0.0000000000 0.0000000000 
 0.00671 -1334.3346618765 0.0000000000 0.0000000000 
 0.00672 -1338.4024367559 0.0000000000 0.0000000000 
 0.00673 -1342.4735627068 0.0000000000 0.0000000000 
 0.00674 -1346.5480356898 0.0000000000 0.0000000000 
 0.00676 -1350.6258516725 0.0000000000 0.0000000000 
 0.00677 -1354.7070066292 0.0000000000 0.0000000000 
 0.00678 -1358.7914965407 0.0000000000 0.0000000000 
 0.00679 -1362.8793173944 0.0000000000 0.0000000000 
 0.00680 -1366.9704651846 0.0000000000 0.0000000000 
 0.00682 -1371.0649359117 0.0000000000 0.0000000000 
 0.00683 -1375.1627255828 0.0000000000 0.0000000000 
 0.00684 -1379.2638302117 0.0000000000 0.0000000000 
 0.00685 -1383.3682458184 0.0000000000 0.0000000000 
 0.00686 -1387.4759684293 0.0000000000 0.0000000000 
 0.00688 -1391.5869940772 0.0000000000 0.0000000000 
 0.00689 -1395.7013188013 0.0000000000 0.0000000000 
 0.00690 -1399.8189386470 0.0000000000 0.0000000000 
 0.00691 -1403.9398496662 0.0000000000 0.0000000000 
 0.00692 -1408.0640479168 0.0000000000 0.0000000000 
 0.00694 -1412.1915294629 0.0000000000 0.0000000000 
 0.00695 -1416.3222903751 0.0000000000 0.0000000000 
 0.00696 -1420.4563267297 0.0000000000 0.0000000000 
 0.00697 -1424.5936346094 0.0000000000 0.0000000000 
 0.00698 -1428.7342101030 0.0000000000 0.0000000000 
 0.00700 -1432.8780493053 0.0000000000 0.0000000000 
 0.00701 -1437.0251483171 0.0000000000 0.0000000000 
 0.00702 -1441.1755032451 0.0000000000 0.0000000000 
 0.00703 -1445.3291102022 0.0000000000 0.0000000000 
 0.00705 -1449.4859653071 0.0000000000 0.0000000000 
 0.00706 -1453.6460646845 0.0000000000 0.0000000000 
 0.00707 -1457.8094044648 0.0000000000 0.0000000000 
 0.00708 -1461.9759807846 0.0000000000 0.0000000000 
 0.00709 -1466.1457897860 0.0000000000 0.0000000000 
 0.00711 -1470.3188276171 0.0000000000 0.0000000000 
 0.00712 -1474.4950904317 0.0000000000 0.0000000000 
 0.00713 -1478.6745743894 0.0000000000 0.0000000000 
 0.00714 -1482.8572756555 0.0000000000 0.0000000000 
 0.00715 -1487.0431904010 0.0000000000 0.0000000000 
 0.00717 -1491.2323148027 0.0000000000 0.0000000000 
 0.00718 -1495.4246450428 0.0000000000 0.0000000000 
 0.00719 -1499.6201773095 0.0000000000 0.0000000000 
 0.00720 -1503.8189077962 0.0000000000 0.0000000000 
 0.00721 -1508.0208327022 0.0000000000 0.0000000000 
 0.00723 -1512.2259482323 0.0000000000 0.0000000000 
 0.00724 -1516.4342505967 0.0000000000 0.0000000000 
 0.00725 -1520.6457360112 0.0000000000 0.0000000000 
 0.00726 -1524.8604006972 0.0000000000 0.0000000000 
 0.00727 -1529.0782408813 0.0000000000 0.0000000000 
 0.00729 -1533.2992527959 0.0000000000 0.0000000000 
 0.00730 -1537.5234326786 0.0000000000 0.0000000000 
 0.00731 -1541.7507767724 0.0000000000 0.0000000000 
 0.00732 -1545.9812813258 0.0000000000 0.0000000000 
 0.00733 -1550.2149425926 0.0000000000 0.0000000000 
 0.00735 -1554.4517568319 0.0000000000 0.0000000000 
 0.00736 -1558.6917203082 0.0000000000 0.0000000000 
 0.00737 -1562.9348292913 0.0000000000 0.0000000000 
 0.00738 -1567.1810800562 0.0000000000 0.0000000000 
 0.00739 -1571.4304688833 0.0000000000 0.0000000000 
 0.00741 -1575.6829920582 0.0000000000 0.0000000000 
 0.00742 -1579.9386458715 0.0000000000 0.0000000000 
 0.00743 -1584.1974266194 0.0000000000 0.0000000000 
 0.00744 -1588.4593306029 0.0000000000 0.0000000000 
 0.00745 -1592.7243541284 0.0000000000 0.0000000000 
 0.00747 -1596.9924935075 0.0000000000 0.0000000000 
 0.00748 -1601.2637450567 0.0000000000 0.0000000000 
 0.00749 -1605.5381050978 0.0000000000 0.0000000000 
 0.00750 -1609.8155699576 0.0000000000 0.0000000000 
 0.00751 -1614.0961359679 0.0000000000 0.0000000000 
 0.00753 -1618.3797994658 0.0000000000 0.0000000000 
 0.00754 -1622.6665567933 0.0000000000 0.0000000000 
 0.00755 -1626.9564042973 0.0000000000 0.0000000000 
